trial,universe,n_assets,T_in,iter,es95,l1_step,note
342,sp500,13,313,-1,,,ValueError: all target probabilities must be positive
343,reit,13,285,0,-0.02390113207962267,nan,
343,reit,13,285,1,-0.020504423784326244,0.5658106822832185,
343,reit,13,285,2,-0.017931031111042522,0.46142578125,
343,reit,13,285,-1,,,ValueError: all target probabilities must be positive
344,sp500,30,495,0,-0.013045935079904203,nan,
344,sp500,30,495,1,-0.01266828186035156,0.3064790628277284,
344,sp500,30,495,2,-0.012866418779645648,0.260498046875,
344,sp500,30,495,-1,,,ValueError: all target probabilities must be positive
345,reit,23,461,0,-0.09413614092240584,nan,
345,reit,23,461,1,-0.09840325982902778,0.417437268142922,
345,reit,23,461,2,-0.10590127650111894,0.531982421875,
345,reit,23,461,3,-0.11225790228608805,0.4307861328125,
345,reit,23,461,-1,,,ValueError: all target probabilities must be positive
346,reit,22,711,0,-0.02034250607826271,nan,
346,reit,22,711,1,-0.01770348329002722,0.5293576041248547,
346,reit,22,711,2,-0.02031828902910624,0.519287109375,
346,reit,22,711,-1,,,ValueError: all target probabilities must be positive
347,reit,25,686,0,-0.034346276518450645,nan,
347,reit,25,686,1,-0.03415968029577814,0.4626021252255844,
347,reit,25,686,2,-0.0351174504526907,0.5279541015625,
347,reit,25,686,3,-0.03727021651943966,0.34619140625,
347,reit,25,686,-1,,,ValueError: all target probabilities must be positive
348,sp500,33,492,0,-0.013720978195700322,nan,
348,sp500,33,492,1,-0.014299079162597659,0.2876755240842523,
348,sp500,33,492,2,-0.015478953857421875,0.254150390625,
348,sp500,33,492,-1,,,ValueError: all target probabilities must be positive
349,reit,14,450,0,-0.017422800504327457,nan,
349,reit,14,450,1,-0.016409434349526544,0.44877843263306416,
349,reit,14,450,2,-0.01651660798711139,0.4171142578125,
349,reit,14,450,3,-0.01691898928327534,0.3013916015625,
349,reit,14,450,-1,,,ValueError: all target probabilities must be positive
350,sp500,14,276,0,-0.013820921618031614,nan,
350,sp500,14,276,1,-0.013503983939034599,0.18556330657458617,
350,sp500,14,276,2,-0.013025469203404017,0.2275390625,
350,sp500,14,276,3,-0.012576494280133927,0.243408203125,
350,sp500,14,276,4,-0.011952534816196986,0.232666015625,
350,sp500,14,276,5,-0.011563246599469867,0.198974609375,
350,sp500,14,276,-1,,,ValueError: all target probabilities must be positive
351,sp500,32,553,0,-0.007807145723510273,nan,
351,sp500,32,553,1,-0.007513714773995536,0.16082586680221803,
351,sp500,32,553,2,-0.007241029349190847,0.174560546875,
351,sp500,32,553,3,-0.007071555201939174,0.1771240234375,
351,sp500,32,553,4,-0.00694443115234375,0.170166015625,
351,sp500,32,553,5,-0.0070914122576032365,0.1563720703125,
351,sp500,32,553,6,-0.0072901694335937494,0.139892578125,
351,sp500,32,553,-1,,,ValueError: all target probabilities must be positive
352,reit,13,266,0,-0.07685152451451681,nan,
352,reit,13,266,1,-0.07028624076006862,0.5189657461660517,
352,reit,13,266,2,-0.06791752888312498,0.595458984375,
352,reit,13,266,-1,,,ValueError: all target probabilities must be positive
353,reit,15,386,0,-0.02477417353495832,nan,
353,reit,15,386,1,-0.02336028791345675,0.38274810130216574,
353,reit,15,386,2,-0.022131083023943596,0.542724609375,
353,reit,15,386,3,-0.02611589796996052,0.443359375,
353,reit,15,386,-1,,,ValueError: all target probabilities must be positive
354,reit,24,261,0,-0.03226292008446003,nan,
354,reit,24,261,1,-0.034626703652209545,0.5517769440408675,
354,reit,24,261,2,-0.04043327157936257,0.47021484375,
354,reit,24,261,-1,,,ValueError: all target probabilities must be positive
355,sp500,37,510,0,-0.01708804993381927,nan,
355,sp500,37,510,1,-0.017009096627371652,0.2704440033464696,
355,sp500,37,510,2,-0.01754359375,0.3394775390625,
355,sp500,37,510,3,-0.01871651038469587,0.350830078125,
355,sp500,37,510,4,-0.020256890694754465,0.28759765625,
355,sp500,37,510,-1,,,ValueError: all target probabilities must be positive
356,sp500,19,743,0,-0.022731919987244626,nan,
356,sp500,19,743,1,-0.021893239807128904,0.22860647662320688,
356,sp500,19,743,2,-0.021546885358537944,0.2408447265625,
356,sp500,19,743,3,-0.021477632385253905,0.2442626953125,
356,sp500,19,743,4,-0.021775428606305804,0.2440185546875,
356,sp500,19,743,-1,,,ValueError: all target probabilities must be positive
357,reit,16,280,0,-0.03546833100188408,nan,
357,reit,16,280,1,-0.03267147243390441,0.40823797913055454,
357,reit,16,280,2,-0.030413533795544734,0.4200439453125,
357,reit,16,280,3,-0.029739074330713402,0.3453369140625,
357,reit,16,280,-1,,,ValueError: all target probabilities must be positive
358,reit,24,557,0,-0.01976617753164928,nan,
358,reit,24,557,1,-0.01701243564064799,0.9553210159643417,
358,reit,24,557,2,-0.017834262227533614,0.448486328125,
358,reit,24,557,-1,,,ValueError: all target probabilities must be positive
359,sp500,33,269,0,-0.013740986037765673,nan,
359,sp500,33,269,1,-0.013112043840680805,0.24502963388990887,
359,sp500,33,269,2,-0.012730367483956473,0.2347412109375,
359,sp500,33,269,3,-0.012816303187779016,0.215087890625,
359,sp500,33,269,4,-0.01322503909737723,0.1861572265625,
359,sp500,33,269,-1,,,ValueError: all target probabilities must be positive
360,sp500,31,282,0,-0.010409289331051197,nan,
360,sp500,31,282,1,-0.009448195050920758,0.26183574028593587,
360,sp500,31,282,2,-0.00915869676862444,0.2747802734375,
360,sp500,31,282,3,-0.00919186714390346,0.25341796875,
360,sp500,31,282,-1,,,ValueError: all target probabilities must be positive
361,reit,17,399,0,-0.037867009275730654,nan,
361,reit,17,399,1,-0.03605855311727023,0.4321782548341948,
361,reit,17,399,2,-0.03447030575367967,0.38916015625,
361,reit,17,399,3,-0.03344377737317141,0.2630615234375,
361,reit,17,399,-1,,,ValueError: all target probabilities must be positive
362,sp500,28,269,0,-0.013344149394479874,nan,
362,sp500,28,269,1,-0.012959257742745535,0.23057582988345732,
362,sp500,28,269,2,-0.012835366193498884,0.206787109375,
362,sp500,28,269,3,-0.013300626299176898,0.187744140625,
362,sp500,28,269,-1,,,ValueError: all target probabilities must be positive
363,reit,20,250,0,-0.020853121759634472,nan,
363,reit,20,250,1,-0.0188060628218915,0.5049195674698591,
363,reit,20,250,2,-0.017176882138418125,0.4012451171875,
363,reit,20,250,-1,,,ValueError: all target probabilities must be positive
364,reit,12,423,0,-0.018369401283754732,nan,
364,reit,12,423,1,-0.01701143449323039,0.40687428490444133,
364,reit,12,423,2,-0.016771700219614345,0.331298828125,
364,reit,12,423,3,-0.017474441836715905,0.2298583984375,
364,reit,12,423,-1,,,ValueError: all target probabilities must be positive
365,sp500,24,614,0,-0.026158242097160684,nan,
365,sp500,24,614,1,-0.026057464686802458,0.23661854760169967,
365,sp500,24,614,2,-0.02631805911690848,0.225830078125,
365,sp500,24,614,3,-0.027200053135463167,0.1998291015625,
365,sp500,24,614,4,-0.028438729396275116,0.16796875,
365,sp500,24,614,-1,,,ValueError: all target probabilities must be positive
366,sp500,21,253,0,-0.03885683376726713,nan,
366,sp500,21,253,1,-0.03628615048653738,0.4916010225104069,
366,sp500,21,253,2,-0.035611858241489956,0.402099609375,
366,sp500,21,253,-1,,,ValueError: all target probabilities must be positive
367,sp500,15,334,0,-0.02303034937969902,nan,
367,sp500,15,334,1,-0.02206281316266741,0.18642983476396097,
367,sp500,15,334,2,-0.021388508204868862,0.18994140625,
367,sp500,15,334,3,-0.021415190150669644,0.178466796875,
367,sp500,15,334,4,-0.021539608363560264,0.15869140625,
367,sp500,15,334,-1,,,ValueError: all target probabilities must be positive
368,sp500,35,539,0,-0.01509587728475536,nan,
368,sp500,35,539,1,-0.01429092710658482,0.2728016571711027,
368,sp500,35,539,2,-0.014002639517647878,0.276123046875,
368,sp500,35,539,3,-0.014056538234165738,0.2606201171875,
368,sp500,35,539,4,-0.014541866873604911,0.223388671875,
368,sp500,35,539,-1,,,ValueError: all target probabilities must be positive
369,reit,20,708,0,-0.023649816349559406,nan,
369,reit,20,708,1,-0.02293508490275688,0.2712345560711655,
369,reit,20,708,2,-0.022869929325677156,0.3077392578125,
369,reit,20,708,3,-0.022571574925070382,0.31103515625,
369,reit,20,708,4,-0.021896994650476675,0.2789306640625,
369,reit,20,708,-1,,,ValueError: all target probabilities must be positive
370,reit,21,587,0,-0.018594003842814292,nan,
370,reit,21,587,1,-0.015468112937321744,0.5638641795694473,
370,reit,21,587,2,-0.014264211717981609,0.4273681640625,
370,reit,21,587,-1,,,ValueError: all target probabilities must be positive
371,reit,22,427,0,-0.01097610407592657,nan,
371,reit,22,427,1,-0.009011427682967374,0.637209400938765,
371,reit,22,427,2,-0.009100861472391671,0.587158203125,
371,reit,22,427,-1,,,ValueError: all target probabilities must be positive
372,reit,13,668,0,-0.032207118558762175,nan,
372,reit,13,668,1,-0.03193562040219269,0.3024147403287573,
372,reit,13,668,2,-0.033421064507600524,0.36328125,
372,reit,13,668,3,-0.03652654750674393,0.40869140625,
372,reit,13,668,-1,,,ValueError: all target probabilities must be positive
373,reit,21,592,0,-0.017335971375587213,nan,
373,reit,21,592,1,-0.01769496736020183,0.7011297383600417,
373,reit,21,592,2,-0.020494301295868187,0.6943359375,
373,reit,21,592,-1,,,ValueError: all target probabilities must be positive
374,sp500,18,427,0,-0.012890158337304598,nan,
374,sp500,18,427,1,-0.011963904357910157,0.19267310361934742,
374,sp500,18,427,2,-0.011703319571358816,0.1790771484375,
374,sp500,18,427,3,-0.011501938398088728,0.176513671875,
374,sp500,18,427,4,-0.011553058210100447,0.1741943359375,
374,sp500,18,427,-1,,,ValueError: all target probabilities must be positive
375,reit,13,737,0,-0.027565052995586734,nan,
375,reit,13,737,1,-0.02727887833845661,0.3844346235619652,
375,reit,13,737,2,-0.026859505722401814,0.4608154296875,
375,reit,13,737,3,-0.02656703999290469,0.3922119140625,
375,reit,13,737,-1,,,ValueError: all target probabilities must be positive
376,reit,17,497,0,-0.018139829078647557,nan,
376,reit,17,497,1,-0.018565432388498632,0.3692027184886795,
376,reit,17,497,2,-0.021088641636694598,0.435791015625,
376,reit,17,497,3,-0.025527422055096973,0.3641357421875,
376,reit,17,497,4,-0.030079196074755083,0.2374267578125,
376,reit,17,497,-1,,,ValueError: all target probabilities must be positive
377,sp500,36,647,0,-0.018267275924819932,nan,
377,sp500,36,647,1,-0.017743383806501114,0.3526670428289835,
377,sp500,36,647,2,-0.01756679136439732,0.3170166015625,
377,sp500,36,647,3,-0.01791510924421038,0.2603759765625,
377,sp500,36,647,-1,,,ValueError: all target probabilities must be positive
378,sp500,18,539,0,-0.023397612535436155,nan,
378,sp500,18,539,1,-0.02319594301060268,0.11829188644036913,
378,sp500,18,539,2,-0.023058239693777904,0.122802734375,
378,sp500,18,539,3,-0.02304647943987165,0.12109375,
378,sp500,18,539,4,-0.023169821053641185,0.1153564453125,
378,sp500,18,539,5,-0.0233584419468471,0.108642578125,
378,sp500,18,539,6,-0.023593606297084267,0.10205078125,
378,sp500,18,539,7,-0.0238546139264788,0.102783203125,
378,sp500,18,539,8,-0.02413834872000558,0.0928955078125,
379,reit,19,719,0,-0.0361872764503668,nan,
379,reit,19,719,1,-0.03521932618726349,0.2557745601444955,
379,reit,19,719,2,-0.0341130169103163,0.2945556640625,
379,reit,19,719,3,-0.03371477354649305,0.2838134765625,
379,reit,19,719,4,-0.03331193695411311,0.249755859375,
379,reit,19,719,-1,,,ValueError: all target probabilities must be positive
380,sp500,24,386,0,-0.023037409682963944,nan,
380,sp500,24,386,1,-0.02139153161621094,0.2917249256821344,
380,sp500,24,386,2,-0.020452603489467074,0.267578125,
380,sp500,24,386,3,-0.020145349452427457,0.245849609375,
380,sp500,24,386,4,-0.020325255641392297,0.2158203125,
380,sp500,24,386,-1,,,ValueError: all target probabilities must be positive
381,sp500,32,489,0,-0.042291257557735155,nan,
381,sp500,32,489,1,-0.038872625052315854,0.6184443792333435,
381,sp500,32,489,2,-0.03874772210693359,0.4254150390625,
381,sp500,32,489,-1,,,ValueError: all target probabilities must be positive
382,reit,19,413,0,-0.016284487135423506,nan,
382,reit,19,413,1,-0.01613577405299252,0.22559965784386687,
382,reit,19,413,2,-0.016270992511787576,0.28173828125,
382,reit,19,413,3,-0.016683106799300462,0.2999267578125,
382,reit,19,413,-1,,,ValueError: all target probabilities must be positive
383,reit,15,561,0,-0.02229952429767107,nan,
383,reit,15,561,1,-0.02584938678595076,0.574356918901349,
383,reit,15,561,2,-0.030931948943809708,0.522705078125,
383,reit,15,561,-1,,,ValueError: all target probabilities must be positive
384,sp500,22,626,0,-0.025123894931195056,nan,
384,sp500,22,626,1,-0.023642711277553016,0.163257680754605,
384,sp500,22,626,2,-0.02225686505126953,0.1610107421875,
384,sp500,22,626,3,-0.021040584184919085,0.155517578125,
384,sp500,22,626,4,-0.02007661440604074,0.1502685546875,
384,sp500,22,626,5,-0.019334936157226562,0.13525390625,
384,sp500,22,626,6,-0.01864046866280692,0.1260986328125,
384,sp500,22,626,-1,,,ValueError: all target probabilities must be positive
385,sp500,26,491,0,-0.021813392401460022,nan,
385,sp500,26,491,1,-0.019823727216448102,0.2673234939040487,
385,sp500,26,491,2,-0.01829967468261719,0.2664794921875,
385,sp500,26,491,3,-0.017380606192452568,0.2567138671875,
385,sp500,26,491,-1,,,ValueError: all target probabilities must be positive
386,reit,20,637,0,-0.02836675156681243,nan,
386,reit,20,637,1,-0.029246860981112687,0.5610757562405684,
386,reit,20,637,2,-0.031872496152074645,0.3642578125,
386,reit,20,637,-1,,,ValueError: all target probabilities must be positive
387,sp500,26,563,0,-0.01925055787099163,nan,
387,sp500,26,563,1,-0.017861912388392857,0.19303705486911765,
387,sp500,26,563,2,-0.017262522190638955,0.188720703125,
387,sp500,26,563,3,-0.01734081357247489,0.206298828125,
387,sp500,26,563,-1,,,ValueError: all target probabilities must be positive
388,reit,15,344,0,-0.01685782157204714,nan,
388,reit,15,344,1,-0.016941974142001583,0.3657276715020121,
388,reit,15,344,2,-0.0186770717023348,0.5078125,
388,reit,15,344,3,-0.02215250432484301,0.425537109375,
388,reit,15,344,4,-0.02468657121361348,0.2279052734375,
388,reit,15,344,-1,,,ValueError: all target probabilities must be positive
389,reit,21,488,0,-0.048997062178942466,nan,
389,reit,21,488,1,-0.04601391093364882,0.6088054937028928,
389,reit,21,488,2,-0.043930984299965226,0.562744140625,
389,reit,21,488,-1,,,ValueError: all target probabilities must be positive
390,sp500,13,320,0,-0.018356386125738054,nan,
390,sp500,13,320,1,-0.0180696457257952,0.13472928852206503,
390,sp500,13,320,2,-0.01779479797363281,0.148193359375,
390,sp500,13,320,3,-0.0175714524710519,0.1639404296875,
390,sp500,13,320,4,-0.017213587280273435,0.187744140625,
390,sp500,13,320,5,-0.016735694693429132,0.2017822265625,
390,sp500,13,320,-1,,,ValueError: all target probabilities must be positive
391,sp500,37,519,0,-0.07920582798489127,nan,
391,sp500,37,519,1,-0.07704289883858817,0.32365469811709036,
391,sp500,37,519,2,-0.07603430578613281,0.277099609375,
391,sp500,37,519,3,-0.07593541705322267,0.219970703125,
391,sp500,37,519,4,-0.0763062416381836,0.1776123046875,
391,sp500,37,519,-1,,,ValueError: all target probabilities must be positive
392,reit,14,600,0,-0.04207408816701721,nan,
392,reit,14,600,1,-0.039077299620109654,0.8374749442764123,
392,reit,14,600,2,-0.03587026446465558,0.6737060546875,
392,reit,14,600,-1,,,ValueError: all target probabilities must be positive
393,sp500,29,668,0,-0.01404969468512876,nan,
393,sp500,29,668,1,-0.013627429696219306,0.15200229442288038,
393,sp500,29,668,2,-0.01337058345249721,0.162353515625,
393,sp500,29,668,3,-0.013397818638392857,0.168212890625,
393,sp500,29,668,4,-0.013913976361955916,0.170654296875,
393,sp500,29,668,5,-0.014549648864746093,0.1710205078125,
393,sp500,29,668,-1,,,ValueError: all target probabilities must be positive
394,reit,18,660,0,-0.01815733067989544,nan,
394,reit,18,660,1,-0.015254556473507432,0.6183450578187274,
394,reit,18,660,2,-0.014151977658747386,0.4459228515625,
394,reit,18,660,-1,,,ValueError: all target probabilities must be positive
395,sp500,37,330,0,-0.01625995615942216,nan,
395,sp500,37,330,1,-0.014407775451660157,0.33806451547274396,
395,sp500,37,330,2,-0.01405038527134487,0.3203125,
395,sp500,37,330,3,-0.014704047773088726,0.2523193359375,
395,sp500,37,330,-1,,,ValueError: all target probabilities must be positive
396,sp500,23,649,0,-0.02897931799522891,nan,
396,sp500,23,649,1,-0.027417499886648995,0.5553150828339809,
396,sp500,23,649,2,-0.02863068355015346,0.36962890625,
396,sp500,23,649,-1,,,ValueError: all target probabilities must be positive
397,sp500,22,664,0,-0.00901701756708764,nan,
397,sp500,22,664,1,-0.009257200439453125,0.10986256153352968,
397,sp500,22,664,2,-0.009554135096958707,0.1282958984375,
397,sp500,22,664,3,-0.0098774789515904,0.1466064453125,
397,sp500,22,664,4,-0.010199677751813616,0.15673828125,
397,sp500,22,664,5,-0.01062866082763672,0.1668701171875,
397,sp500,22,664,6,-0.011039914097377233,0.1732177734375,
397,sp500,22,664,-1,,,ValueError: all target probabilities must be positive
398,reit,15,727,0,-0.018254980064833306,nan,
398,reit,15,727,1,-0.020101517206169678,0.38677855881703066,
398,reit,15,727,2,-0.023188417687393485,0.3861083984375,
398,reit,15,727,3,-0.025853528336397903,0.30078125,
398,reit,15,727,4,-0.028097457340347607,0.2528076171875,
398,reit,15,727,-1,,,ValueError: all target probabilities must be positive
399,reit,13,353,0,-0.037099931631920276,nan,
399,reit,13,353,1,-0.03548948373464702,0.5003774686174572,
399,reit,13,353,2,-0.036075485999755554,0.5712890625,
399,reit,13,353,3,-0.039068884222703375,0.36083984375,
399,reit,13,353,-1,,,ValueError: all target probabilities must be positive
400,reit,22,349,0,-0.02372393434333881,nan,
400,reit,22,349,1,-0.018313241847396976,0.6426601035785855,
400,reit,22,349,2,-0.01726054252995205,0.48779296875,
400,reit,22,349,-1,,,ValueError: all target probabilities must be positive
401,sp500,21,354,0,-0.013590464170217472,nan,
401,sp500,21,354,1,-0.01313847717285156,0.18956693699727004,
401,sp500,21,354,2,-0.013152553301130021,0.1893310546875,
401,sp500,21,354,3,-0.013271755719866071,0.1773681640625,
401,sp500,21,354,4,-0.013457630144391743,0.1759033203125,
401,sp500,21,354,5,-0.013797353367396764,0.1571044921875,
401,sp500,21,354,-1,,,ValueError: all target probabilities must be positive
402,sp500,39,630,0,-0.036612284318707236,nan,
402,sp500,39,630,1,-0.03444379986572266,0.5183562130721576,
402,sp500,39,630,-1,,,ValueError: all target probabilities must be positive
403,sp500,39,529,0,-0.008630215574429728,nan,
403,sp500,39,529,1,-0.008274073817661832,0.2717865225630023,
403,sp500,39,529,2,-0.008277855983189175,0.2657470703125,
403,sp500,39,529,3,-0.009046564653669086,0.25146484375,
403,sp500,39,529,-1,,,ValueError: all target probabilities must be positive
404,reit,25,406,0,-0.01999722620557603,nan,
404,reit,25,406,1,-0.018264986188239428,0.4642139115538688,
404,reit,25,406,2,-0.016603542849408966,0.5897216796875,
404,reit,25,406,3,-0.01704097507073329,0.4193115234375,
404,reit,25,406,-1,,,ValueError: all target probabilities must be positive
405,sp500,39,553,0,-0.01950974415219796,nan,
405,sp500,39,553,1,-0.020452964529854907,0.3960231418208721,
405,sp500,39,553,2,-0.021646922467912947,0.3753662109375,
405,sp500,39,553,3,-0.023378181100027904,0.280517578125,
405,sp500,39,553,-1,,,ValueError: all target probabilities must be positive
406,reit,25,253,0,-0.02185702518393744,nan,
406,reit,25,253,1,-0.024160646462115576,0.5628311589927653,
406,reit,25,253,2,-0.02976581547273285,0.43994140625,
406,reit,25,253,-1,,,ValueError: all target probabilities must be positive
407,sp500,35,695,0,-0.02510264542797289,nan,
407,sp500,35,695,1,-0.02733863521030971,0.601274601406616,
407,sp500,35,695,2,-0.03101569117082868,0.4456787109375,
407,sp500,35,695,-1,,,ValueError: all target probabilities must be positive
408,sp500,14,384,0,-0.012501142779212358,nan,
408,sp500,14,384,1,-0.01236579976981027,0.1723120408701838,
408,sp500,14,384,2,-0.012649570722307477,0.1630859375,
408,sp500,14,384,3,-0.013216192461286271,0.1416015625,
408,sp500,14,384,4,-0.014309823756626674,0.12451171875,
408,sp500,14,384,5,-0.015411559108189175,0.121826171875,
408,sp500,14,384,-1,,,ValueError: all target probabilities must be positive
409,reit,12,389,0,-0.026598253918287223,nan,
409,reit,12,389,1,-0.02702875769184507,0.4858828872644998,
409,reit,12,389,2,-0.027990811467654787,0.5478515625,
409,reit,12,389,-1,,,ValueError: all target probabilities must be positive
410,reit,25,588,0,-0.02075354084168494,nan,
410,reit,25,588,1,-0.016198331699648422,0.6863095791442152,
410,reit,25,588,2,-0.014733105317954676,0.4619140625,
410,reit,25,588,-1,,,ValueError: all target probabilities must be positive
411,reit,15,396,0,-0.015342990847698799,nan,
411,reit,15,396,1,-0.014613460946570457,0.3609283755386139,
411,reit,15,396,2,-0.013946561344441796,0.4091796875,
411,reit,15,396,3,-0.014818837356819098,0.340576171875,
411,reit,15,396,4,-0.01575813323972022,0.249267578125,
411,reit,15,396,-1,,,ValueError: all target probabilities must be positive
412,reit,12,539,0,-0.09120131997486203,nan,
412,reit,12,539,1,-0.09024295252769014,0.30938505819359174,
412,reit,12,539,2,-0.089195989558664,0.3504638671875,
412,reit,12,539,3,-0.08872062382145161,0.30517578125,
412,reit,12,539,4,-0.08909040557845989,0.22216796875,
412,reit,12,539,-1,,,ValueError: all target probabilities must be positive
413,sp500,18,700,0,-0.011605549131961707,nan,
413,sp500,18,700,1,-0.010449361441476004,0.27768512148795127,
413,sp500,18,700,2,-0.010180412519182478,0.2442626953125,
413,sp500,18,700,3,-0.010489392639160156,0.18017578125,
413,sp500,18,700,4,-0.011407233633858815,0.1287841796875,
413,sp500,18,700,-1,,,ValueError: all target probabilities must be positive
414,reit,22,485,0,-0.011045940775021466,nan,
414,reit,22,485,1,-0.011183817309851102,0.4032787452930808,
414,reit,22,485,2,-0.012439504825368333,0.3770751953125,
414,reit,22,485,3,-0.013899599187584055,0.28515625,
414,reit,22,485,-1,,,ValueError: all target probabilities must be positive
415,sp500,38,704,0,-0.0701392607390991,nan,
415,sp500,38,704,1,-0.06875766317313059,0.201708255776982,
415,sp500,38,704,2,-0.06819162854875838,0.1802978515625,
415,sp500,38,704,3,-0.067879717023577,0.17236328125,
415,sp500,38,704,-1,,,ValueError: all target probabilities must be positive
416,reit,14,263,0,-0.02109976189594631,nan,
416,reit,14,263,1,-0.02015244608961264,0.3127239929004098,
416,reit,14,263,2,-0.021291045716286445,0.410888671875,
416,reit,14,263,3,-0.023428754449354775,0.3883056640625,
416,reit,14,263,-1,,,ValueError: all target probabilities must be positive
417,reit,17,605,0,-0.03961484643472508,nan,
417,reit,17,605,1,-0.03769428383220441,0.6064566736968886,
417,reit,17,605,2,-0.03704539030290434,0.7303466796875,
417,reit,17,605,-1,,,ValueError: all target probabilities must be positive
418,reit,14,354,0,-0.014066917098425022,nan,
418,reit,14,354,1,-0.013195573364523362,0.433420367374886,
418,reit,14,354,2,-0.015776967087471675,0.50146484375,
418,reit,14,354,3,-0.018440950546558667,0.3905029296875,
418,reit,14,354,-1,,,ValueError: all target probabilities must be positive
419,reit,13,317,0,-0.020404014745420883,nan,
419,reit,13,317,1,-0.018515484004819147,0.32275508975016876,
419,reit,13,317,2,-0.01905899058015353,0.475341796875,
419,reit,13,317,3,-0.02188359437174018,0.4937744140625,
419,reit,13,317,-1,,,ValueError: all target probabilities must be positive
420,reit,15,518,0,-0.018217152628152978,nan,
420,reit,15,518,1,-0.016197550405743326,0.48213513609374276,
420,reit,15,518,2,-0.01563077998579376,0.4180908203125,
420,reit,15,518,3,-0.016189860810432527,0.2801513671875,
420,reit,15,518,-1,,,ValueError: all target probabilities must be positive
421,reit,22,666,0,-0.015566081896619335,nan,
421,reit,22,666,1,-0.01648531973999912,0.5266765687383699,
421,reit,22,666,2,-0.017604686585638494,0.459716796875,
421,reit,22,666,3,-0.018061503565004057,0.28271484375,
421,reit,22,666,-1,,,ValueError: all target probabilities must be positive
422,sp500,15,624,0,-0.013658319344022523,nan,
422,sp500,15,624,1,-0.014052477966308596,0.16673527701598892,
422,sp500,15,624,2,-0.014461171491350447,0.201416015625,
422,sp500,15,624,3,-0.015291651070731025,0.22314453125,
422,sp500,15,624,4,-0.01651451876395089,0.20849609375,
422,sp500,15,624,-1,,,ValueError: all target probabilities must be positive
423,sp500,19,690,0,-0.020870307637952248,nan,
423,sp500,19,690,1,-0.02027737849644252,0.13776906657687804,
423,sp500,19,690,2,-0.019692527832031247,0.1363525390625,
423,sp500,19,690,3,-0.019100317766462056,0.1414794921875,
423,sp500,19,690,4,-0.018461223345075335,0.14990234375,
423,sp500,19,690,5,-0.017776241202218195,0.143310546875,
423,sp500,19,690,-1,,,ValueError: all target probabilities must be positive
424,sp500,15,342,0,-0.014895940835360734,nan,
424,sp500,15,342,1,-0.01572629599434989,0.31274524359907274,
424,sp500,15,342,2,-0.017244012712751115,0.2645263671875,
424,sp500,15,342,3,-0.019183710518973215,0.209716796875,
424,sp500,15,342,-1,,,ValueError: all target probabilities must be positive
425,reit,23,305,0,-0.03937034413853744,nan,
425,reit,23,305,1,-0.04053583027461039,0.6762363586398643,
425,reit,23,305,2,-0.043970111234754757,0.4532470703125,
425,reit,23,305,-1,,,ValueError: all target probabilities must be positive
426,sp500,32,348,0,-0.01974034891245615,nan,
426,sp500,32,348,1,-0.018414565944126677,0.2763431769778725,
426,sp500,32,348,2,-0.01735677144077846,0.2752685546875,
426,sp500,32,348,3,-0.01664726589529855,0.2508544921875,
426,sp500,32,348,4,-0.0165945595703125,0.20166015625,
426,sp500,32,348,-1,,,ValueError: all target probabilities must be positive
427,sp500,14,718,0,-0.015849080963841886,nan,
427,sp500,14,718,1,-0.015721375645228797,0.334193181283946,
427,sp500,14,718,2,-0.01693603402273995,0.3897705078125,
427,sp500,14,718,3,-0.018700942347935266,0.3604736328125,
427,sp500,14,718,-1,,,ValueError: all target probabilities must be positive
428,sp500,17,749,0,-0.015836898960396268,nan,
428,sp500,17,749,1,-0.015256227844238284,0.21064553305519657,
428,sp500,17,749,2,-0.015802144723074778,0.20458984375,
428,sp500,17,749,3,-0.01623636146763393,0.1842041015625,
428,sp500,17,749,4,-0.016985706159319193,0.14404296875,
428,sp500,17,749,5,-0.017935278198242192,0.1282958984375,
428,sp500,17,749,-1,,,ValueError: all target probabilities must be positive
429,reit,16,609,0,-0.024880685459879915,nan,
429,reit,16,609,1,-0.02282632717440563,0.41466811286235455,
429,reit,16,609,2,-0.021014010314134968,0.46435546875,
429,reit,16,609,3,-0.02008918916858778,0.304931640625,
429,reit,16,609,-1,,,ValueError: all target probabilities must be positive
430,reit,16,698,0,-0.030292474382903976,nan,
430,reit,16,698,1,-0.029970817130962255,0.5168136488341367,
430,reit,16,698,2,-0.030739512100756018,0.4774169921875,
430,reit,16,698,-1,,,ValueError: all target probabilities must be positive
431,sp500,12,728,0,-0.02491065942596509,nan,
431,sp500,12,728,1,-0.023813833766392307,0.17719722438985486,
431,sp500,12,728,2,-0.02337767828369141,0.151123046875,
431,sp500,12,728,3,-0.022922956760951452,0.1324462890625,
431,sp500,12,728,4,-0.022576682277134486,0.115966796875,
431,sp500,12,728,5,-0.02259043602643695,0.0966796875,
431,sp500,12,728,6,-0.02262883393205915,0.0806884765625,
431,sp500,12,728,-1,,,ValueError: all target probabilities must be positive
432,reit,22,531,0,-0.011753103757947319,nan,
432,reit,22,531,1,-0.012222320852177242,0.25905646189121306,
432,reit,22,531,2,-0.013103947077178494,0.3443603515625,
432,reit,22,531,3,-0.014239571875531199,0.346435546875,
432,reit,22,531,-1,,,ValueError: all target probabilities must be positive
433,reit,23,342,0,-0.022028272533016074,nan,
433,reit,23,342,1,-0.020154586115810332,0.45745109173773735,
433,reit,23,342,2,-0.01978047552827689,0.4566650390625,
