trial,universe,n_assets,T_in,T_out,start_idx,seriation,F,base_es95,repair_es95,gain,note
1079,reit,12,533,125,2970,classical,0,-0.0198065946746013,-0.01825395433455074,0.0015526403400505581,
1079,reit,12,533,125,2970,classical,1,-0.0198065946746013,-0.019141354483304916,0.0006652401912963825,
1079,reit,12,533,125,2970,classical,2,-0.0198065946746013,-0.019308716621380145,0.0004978780532211534,
1080,reit,22,696,125,47,fiedler,0,-0.011202912464110858,-0.010221996380309703,0.0009809160838011553,
1080,reit,22,696,125,47,fiedler,1,-0.011202912464110858,-0.010228880245153367,0.0009740322189574907,
1080,reit,22,696,125,47,fiedler,2,-0.011202912464110858,-0.010318610652124029,0.000884301811986829,
1080,reit,22,696,125,47,classical,0,-0.01038151001009528,-0.009489529963365481,0.0008919800467297994,
1080,reit,22,696,125,47,classical,1,-0.01038151001009528,-0.009614463477501643,0.000767046532593638,
1080,reit,22,696,125,47,classical,2,-0.01038151001009528,-0.01000335253380556,0.00037815747628971996,
1081,reit,20,287,125,3903,fiedler,0,-0.01583853653555898,-0.015325759485113163,0.0005127770504458166,
1081,reit,20,287,125,3903,fiedler,1,-0.01583853653555898,-0.0153795394802111,0.00045899705534788,
1081,reit,20,287,125,3903,fiedler,2,-0.01583853653555898,-0.01587688310415116,-3.8346568592181884e-05,
1081,reit,20,287,125,3903,classical,0,-0.015546882074999222,-0.014871897568092516,0.0006749845069067058,
1081,reit,20,287,125,3903,classical,1,-0.015546882074999222,-0.016037090762810936,-0.0004902086878117145,
1081,reit,20,287,125,3903,classical,2,-0.015546882074999222,-0.01578640235569729,-0.00023952028069806723,
1082,sp500,19,707,125,1521,fiedler,0,-0.02296218191019932,-0.022546959097726003,0.0004152228124733176,
1082,sp500,19,707,125,1521,fiedler,1,-0.02296218191019932,-0.02273572201974051,0.00022645989045880915,
1082,sp500,19,707,125,1521,fiedler,2,-0.02296218191019932,-0.022870725891113282,9.145601908603848e-05,
1082,sp500,19,707,125,1521,classical,0,-0.022813187121982843,-0.02283759783063616,-2.441070865331907e-05,
1082,sp500,19,707,125,1521,classical,1,-0.022813187121982843,-0.022622713274274557,0.00019047384770828554,
1082,sp500,19,707,125,1521,classical,2,-0.022813187121982843,-0.02269154244559152,0.00012164467639132204,
1083,sp500,24,536,125,1554,fiedler,0,-0.0358216544114263,-0.034564795331682475,0.0012568590797438217,
1083,sp500,24,536,125,1554,fiedler,1,-0.0358216544114263,-0.03527898908342634,0.0005426653279999583,
1083,sp500,24,536,125,1554,fiedler,2,-0.0358216544114263,-0.035176884033203126,0.0006447703782231709,
1083,sp500,24,536,125,1554,classical,0,-0.03630214973818747,-0.03511763829694475,0.0011845114412427152,
1083,sp500,24,536,125,1554,classical,1,-0.03630214973818747,-0.03589596329171317,0.00040618644647429786,
1083,sp500,24,536,125,1554,classical,2,-0.03630214973818747,-0.036128695556640625,0.0001734541815468435,
1084,reit,16,442,125,3186,fiedler,0,-0.015471905787635715,-0.015824437531697353,-0.00035253174406163837,
1084,reit,16,442,125,3186,fiedler,1,-0.015471905787635715,-0.015867329335169253,-0.00039542354753353826,
1084,reit,16,442,125,3186,fiedler,2,-0.015471905787635715,-0.015834716476969112,-0.0003628106893333975,
1084,reit,16,442,125,3186,classical,0,-0.015399582434830127,-0.01572796564063739,-0.0003283832058072634,
1084,reit,16,442,125,3186,classical,1,-0.015399582434830127,-0.015815127596874173,-0.0004155451620440464,
1084,reit,16,442,125,3186,classical,2,-0.015399582434830127,-0.015493712144750534,-9.412970992040727e-05,
1085,sp500,31,338,125,243,fiedler,0,-0.020896185917721573,-0.019866148219517297,0.0010300376982042767,
1085,sp500,31,338,125,243,fiedler,1,-0.020896185917721573,-0.019957675162179132,0.0009385107555424411,
1085,sp500,31,338,125,243,fiedler,2,-0.020896185917721573,-0.019934808349609374,0.000961377568112199,
1085,sp500,31,338,125,243,classical,0,-0.019593060146357876,-0.018298819902692522,0.0012942402436653538,
1085,sp500,31,338,125,243,classical,1,-0.019593060146357876,-0.018713027814592633,0.0008800323317652431,
1085,sp500,31,338,125,243,classical,2,-0.019593060146357876,-0.019099959394182475,0.0004931007521754016,
1086,sp500,12,715,125,1637,fiedler,0,-0.015785420706610355,-0.015883630589076454,-9.82098824660986e-05,
1086,sp500,12,715,125,1637,fiedler,1,-0.015785420706610355,-0.016114100367954798,-0.0003286796613444429,
1086,sp500,12,715,125,1637,fiedler,2,-0.015785420706610355,-0.01636105361502511,-0.0005756329084147561,
1086,sp500,12,715,125,1637,classical,0,-0.01677804986766628,-0.017242642412458146,-0.00046459254479186765,
1086,sp500,12,715,125,1637,classical,1,-0.01677804986766628,-0.017316196655273442,-0.0005381467876071633,
1086,sp500,12,715,125,1637,classical,2,-0.01677804986766628,-0.01697579234967913,-0.00019774248201285052,
1087,sp500,39,302,125,1740,fiedler,0,-0.034600645906452274,-0.03427620462472098,0.0003244412817312928,
1087,sp500,39,302,125,1740,fiedler,1,-0.034600645906452274,-0.034938854169573104,-0.00033820826312083024,
1087,sp500,39,302,125,1740,fiedler,2,-0.034600645906452274,-0.03454002932303293,6.0616583419347e-05,
1087,sp500,39,302,125,1740,classical,0,-0.03378226773488086,-0.03340729825265067,0.0003749694822301891,
1087,sp500,39,302,125,1740,classical,1,-0.03378226773488086,-0.034170183741978236,-0.00038791600709737334,
1087,sp500,39,302,125,1740,classical,2,-0.03378226773488086,-0.03453745930698939,-0.0007551915721085295,
1088,sp500,32,613,125,1847,fiedler,0,-0.016930201510841077,-0.01616195059640067,0.0007682509144404069,
1088,sp500,32,613,125,1847,fiedler,1,-0.016930201510841077,-0.016719338649204798,0.00021086286163627885,
1088,sp500,32,613,125,1847,fiedler,2,-0.016930201510841077,-0.016628963221958705,0.0003012382888823717,
1088,sp500,32,613,125,1847,classical,0,-0.01602066150323683,-0.01513610355050223,0.0008845579527345989,
1088,sp500,32,613,125,1847,classical,1,-0.01602066150323683,-0.015893914358956474,0.000126747144280355,
1088,sp500,32,613,125,1847,classical,2,-0.01602066150323683,-0.016324943420410156,-0.00030428191717332687,
1089,sp500,37,452,125,1890,fiedler,0,-0.018012231803580313,-0.01725450722830636,0.0007577245752739548,
1089,sp500,37,452,125,1890,fiedler,1,-0.018012231803580313,-0.018190687203543526,-0.00017845539996321283,
1089,sp500,37,452,125,1890,fiedler,2,-0.018012231803580313,-0.018769050502232144,-0.0007568186986518302,
1089,sp500,37,452,125,1890,classical,0,-0.019168756591353805,-0.018457222586495535,0.0007115340048582698,
1089,sp500,37,452,125,1890,classical,1,-0.019168756591353805,-0.019200272757393975,-3.151616604016999e-05,
1089,sp500,37,452,125,1890,classical,2,-0.019168756591353805,-0.019180971540178567,-1.221494882476179e-05,
1090,sp500,13,689,125,1193,fiedler,0,-0.01599688671211182,-0.015629348510742186,0.00036753820136963336,
1090,sp500,13,689,125,1193,fiedler,1,-0.01599688671211182,-0.01567062423270089,0.0003262624794109284,
1090,sp500,13,689,125,1193,fiedler,2,-0.01599688671211182,-0.015996296718052454,5.89994059364829e-07,
1090,sp500,13,689,125,1193,classical,0,-0.014571845636618353,-0.014174057652064734,0.00039778798455361933,
1090,sp500,13,689,125,1193,classical,1,-0.014571845636618353,-0.014473481018066404,9.836461855194933e-05,
1090,sp500,13,689,125,1193,classical,2,-0.014571845636618353,-0.014617666172572543,-4.582053595418925e-05,
1091,reit,22,426,125,5571,fiedler,0,-0.02496598141853895,-0.021810497598041507,0.003155483820497445,
1091,reit,22,426,125,5571,fiedler,1,-0.02496598141853895,-0.023097637614866863,0.0018683438036720887,
1091,reit,22,426,125,5571,fiedler,2,-0.02496598141853895,-0.02239631151497248,0.0025696699035664718,
1091,reit,22,426,125,5571,classical,0,-0.02159086677610453,-0.018686378961700556,0.0029044878144039755,
1091,reit,22,426,125,5571,classical,1,-0.02159086677610453,-0.01997051305001423,0.0016203537260903005,
1091,reit,22,426,125,5571,classical,2,-0.02159086677610453,-0.02045679886048265,0.0011340679156218829,
1092,sp500,19,658,125,295,fiedler,0,-0.021547496511744847,-0.02159622588239397,-4.872937064912333e-05,
1092,sp500,19,658,125,295,fiedler,1,-0.021547496511744847,-0.021645315220424104,-9.781870867925715e-05,
1092,sp500,19,658,125,295,fiedler,2,-0.021547496511744847,-0.021717147312709264,-0.00016965080096441668,
1092,sp500,19,658,125,295,classical,0,-0.020545764932917893,-0.020662449253627233,-0.00011668432070933987,
1092,sp500,19,658,125,295,classical,1,-0.020545764932917893,-0.020837305568150114,-0.00029154063523222085,
1092,sp500,19,658,125,295,classical,2,-0.020545764932917893,-0.020936626639229912,-0.0003908617063120186,
1093,sp500,26,745,125,1094,fiedler,0,-0.0161194839609245,-0.015890833530970983,0.00022865042995351761,
1093,sp500,26,745,125,1094,fiedler,1,-0.0161194839609245,-0.016284890154157367,-0.0001654061932328671,
1093,sp500,26,745,125,1094,fiedler,2,-0.0161194839609245,-0.01589260595703125,0.0002268780038932501,
1093,sp500,26,745,125,1094,classical,0,-0.015890466692306014,-0.015553752633231025,0.00033671405907498807,
1093,sp500,26,745,125,1094,classical,1,-0.015890466692306014,-0.016037274841308593,-0.00014680814900257938,
1093,sp500,26,745,125,1094,classical,2,-0.015890466692306014,-0.015958792672293526,-6.83259799875123e-05,
1094,sp500,25,296,125,327,fiedler,0,-0.014881798752457449,-0.015399947501046316,-0.0005181487485888675,
1094,sp500,25,296,125,327,fiedler,1,-0.014881798752457449,-0.01570054567173549,-0.0008187469192780412,
1094,sp500,25,296,125,327,fiedler,2,-0.014881798752457449,-0.01575789671979632,-0.0008760979673388715,
1094,sp500,25,296,125,327,classical,0,-0.014840065330261646,-0.0157924210030692,-0.0009523556728075529,
1094,sp500,25,296,125,327,classical,1,-0.014840065330261646,-0.01592694638497489,-0.001086881054713244,
1094,sp500,25,296,125,327,classical,2,-0.014840065330261646,-0.01566117894635882,-0.0008211136160971733,
1095,sp500,13,663,125,838,fiedler,0,-0.09123148266357005,-0.09150480821010046,-0.0002733255465304091,
1095,sp500,13,663,125,838,fiedler,1,-0.09123148266357005,-0.09135297780064174,-0.00012149513707168658,
1095,sp500,13,663,125,838,fiedler,2,-0.09123148266357005,-0.09103909537179129,0.00019238729177875613,
1095,sp500,13,663,125,838,classical,0,-0.09040871992235323,-0.0909010289742606,-0.0004923090519073636,
1095,sp500,13,663,125,838,classical,1,-0.09040871992235323,-0.09080649616350447,-0.00039777624115124033,
1095,sp500,13,663,125,838,classical,2,-0.09040871992235323,-0.09028337779889786,0.00012534212345537143,
1096,sp500,22,342,125,2168,fiedler,0,-0.015288975574920694,-0.014599612287248884,0.0006893632876718101,
1096,sp500,22,342,125,2168,fiedler,1,-0.015288975574920694,-0.01505722229003906,0.00023175328488163338,
1096,sp500,22,342,125,2168,fiedler,2,-0.015288975574920694,-0.014824214198521205,0.000464761376399489,
1096,sp500,22,342,125,2168,classical,0,-0.014283567828693671,-0.014245040614536828,3.8527214156843306e-05,
1096,sp500,22,342,125,2168,classical,1,-0.014283567828693671,-0.014502037885393415,-0.00021847005669974398,
1096,sp500,22,342,125,2168,classical,2,-0.014283567828693671,-0.01488472598702567,-0.0006011581583319978,
1097,reit,25,417,125,2969,fiedler,0,-0.02433663938743608,-0.023165220614619057,0.0011714187728170226,
1097,reit,25,417,125,2969,fiedler,1,-0.02433663938743608,-0.023084998078995906,0.001251641308440174,
1097,reit,25,417,125,2969,fiedler,2,-0.02433663938743608,-0.023432383641156428,0.0009042557462796523,
1097,reit,25,417,125,2969,classical,0,-0.02457806631824299,-0.023725877065764397,0.0008521892524785933,
1097,reit,25,417,125,2969,classical,1,-0.02457806631824299,-0.023356389807414318,0.0012216765108286724,
1097,reit,25,417,125,2969,classical,2,-0.02457806631824299,-0.023028370947536188,0.0015496953707068023,
1098,sp500,29,660,125,662,fiedler,0,-0.02318329594748539,-0.02160323065185547,0.0015800652956299184,
1098,sp500,29,660,125,662,fiedler,1,-0.02318329594748539,-0.021883645211356027,0.0012996507361293617,
1098,sp500,29,660,125,662,fiedler,2,-0.02318329594748539,-0.022000716945103242,0.0011825790023821461,
1098,sp500,29,660,125,662,classical,0,-0.021809177605935648,-0.020353860944475447,0.0014553166614602008,
1098,sp500,29,660,125,662,classical,1,-0.021809177605935648,-0.020812769932338167,0.0009964076735974811,
1098,sp500,29,660,125,662,classical,2,-0.021809177605935648,-0.021152796221051897,0.0006563813848837509,
1099,sp500,37,418,125,1364,fiedler,0,-0.017906469850985745,-0.01735104353550502,0.0005554263154807261,
1099,sp500,37,418,125,1364,fiedler,1,-0.017906469850985745,-0.01828113626534598,-0.0003746664143602363,
1099,sp500,37,418,125,1364,fiedler,2,-0.017906469850985745,-0.01897132738385882,-0.0010648575328730744,
1099,sp500,37,418,125,1364,classical,0,-0.0183681925073046,-0.01830331983293806,6.487267436653885e-05,
1099,sp500,37,418,125,1364,classical,1,-0.0183681925073046,-0.01898967565046038,-0.0006214831431557814,
1099,sp500,37,418,125,1364,classical,2,-0.0183681925073046,-0.018876080592564175,-0.0005078880852595752,
1100,reit,14,488,125,4002,fiedler,0,-0.015280018327370554,-0.014529750427838804,0.0007502678995317501,
1100,reit,14,488,125,4002,fiedler,1,-0.015280018327370554,-0.015181549531373368,9.846879599718569e-05,
1100,reit,14,488,125,4002,fiedler,2,-0.015280018327370554,-0.01522363069797327,5.638762939728405e-05,
1100,reit,14,488,125,4002,classical,0,-0.015326499399019509,-0.015044035086305864,0.00028246431271364454,
1100,reit,14,488,125,4002,classical,1,-0.015326499399019509,-0.015547661813071415,-0.00022116241405190605,
1100,reit,14,488,125,4002,classical,2,-0.015326499399019509,-0.015646917019401383,-0.00032041762038187427,
1101,reit,16,264,125,5450,fiedler,0,-0.037451104277228704,-0.038481639885269266,-0.0010305356080405614,
1101,reit,16,264,125,5450,fiedler,1,-0.037451104277228704,-0.03869898969071622,-0.0012478854134875192,
1101,reit,16,264,125,5450,fiedler,2,-0.037451104277228704,-0.03822126983065018,-0.0007701655534214785,
1101,reit,16,264,125,5450,classical,0,-0.03780349349393618,-0.0390381726961518,-0.0012346792022156217,
1101,reit,16,264,125,5450,classical,1,-0.03780349349393618,-0.03916715260572396,-0.0013636591117877836,
1101,reit,16,264,125,5450,classical,2,-0.03780349349393618,-0.03888769687498873,-0.0010842033810525495,
1102,sp500,35,702,125,789,fiedler,0,-0.08034297292939128,-0.07963272173200334,0.0007102511973879483,
1102,sp500,35,702,125,789,fiedler,1,-0.08034297292939128,-0.0801273028390067,0.00021567009038458984,
1102,sp500,35,702,125,789,fiedler,2,-0.08034297292939128,-0.08039597314453126,-5.300021513997277e-05,
1102,sp500,35,702,125,789,classical,0,-0.07935612892862898,-0.07928824616350448,6.788276512449676e-05,
1102,sp500,35,702,125,789,classical,1,-0.07935612892862898,-0.07993986924525669,-0.0005837403166277094,
1102,sp500,35,702,125,789,classical,2,-0.07935612892862898,-0.07987568343680244,-0.000519554508173467,
1103,sp500,32,745,125,1637,fiedler,0,-0.013895531275293785,-0.01365594468470982,0.00023958659058396538,
1103,sp500,32,745,125,1637,fiedler,1,-0.013895531275293785,-0.013778805472237723,0.00011672580305606244,
1103,sp500,32,745,125,1637,fiedler,2,-0.013895531275293785,-0.013817129996163505,7.840127913028017e-05,
1103,sp500,32,745,125,1637,classical,0,-0.013907941173788877,-0.014033274998256138,-0.00012533382446726013,
1103,sp500,32,745,125,1637,classical,1,-0.013907941173788877,-0.014068096435546875,-0.0001601552617579976,
1103,sp500,32,745,125,1637,classical,2,-0.013907941173788877,-0.013922969822474887,-1.5028648686009685e-05,
1104,reit,22,685,125,1172,fiedler,0,-0.02776062055744754,-0.02584506106426665,0.0019155594931808892,
1104,reit,22,685,125,1172,fiedler,1,-0.02776062055744754,-0.026163324156241646,0.001597296401205893,
1104,reit,22,685,125,1172,fiedler,2,-0.02776062055744754,-0.026228409400131734,0.0015322111573158048,
1104,reit,22,685,125,1172,classical,0,-0.02662706032001893,-0.02477385779798569,0.0018532025220332378,
1104,reit,22,685,125,1172,classical,1,-0.02662706032001893,-0.02525012533641983,0.0013769349835990978,
1104,reit,22,685,125,1172,classical,2,-0.02662706032001893,-0.02560843372975231,0.0010186265902666185,
1105,reit,13,586,125,4853,fiedler,0,-0.025621807028412324,-0.02473310091935824,0.0008887061090540847,
1105,reit,13,586,125,4853,fiedler,1,-0.025621807028412324,-0.025225038000528752,0.00039676902788357213,
1105,reit,13,586,125,4853,fiedler,2,-0.025621807028412324,-0.025891381303983406,-0.00026957427557108143,
1105,reit,13,586,125,4853,classical,0,-0.025494825131252206,-0.02439354521015377,0.0011012799210984373,
1105,reit,13,586,125,4853,classical,1,-0.025494825131252206,-0.025091228178200104,0.00040359695305210164,
1105,reit,13,586,125,4853,classical,2,-0.025494825131252206,-0.025045649920508874,0.0004491752107433321,
1106,reit,15,447,125,3612,fiedler,0,-0.02964635860979676,-0.02894196172033619,0.0007043968894605707,
1106,reit,15,447,125,3612,fiedler,1,-0.02964635860979676,-0.029157195781817413,0.0004891628279793461,
1106,reit,15,447,125,3612,fiedler,2,-0.02964635860979676,-0.029032252531197473,0.0006141060785992865,
1106,reit,15,447,125,3612,classical,0,-0.030038995017570323,-0.02982072194635572,0.00021827307121460165,
1106,reit,15,447,125,3612,classical,1,-0.030038995017570323,-0.02991218744309112,0.0001268075744792034,
1106,reit,15,447,125,3612,classical,2,-0.030038995017570323,-0.029727396796990036,0.0003115982205802864,
